CODIGO,ESTACION,COORD_ESTE,COORD_NORTE,MUNICIPIO,ENTIDAD,ALTURA,CATEGORIA,CUENCA,PARAMETRO,VARIABLE ,SENSOR,FECHA,NIVEL_DE_MIRA_MAXIMA_DIARIA H_m,MAXIMA_ALTURA_MENSUAL _DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MAXIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m ,NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MAXIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,DIA_MINIMO_ABSOLUTO_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MEDIA_MENSUAL_DEL_NIVEL_DE_MIRA_PROMEDIO_DIARIO H_m,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_ABSOLUTO_MENSUALH_m ,PROMEDIO_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_DE_LA_MEDIA_MENSUAL H_m,MINIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MINIMO_ABSOLUTO_MENSUAL H_m ,NIVEL_DE_MIRA_MINIMO_DIARIA H_m,MAXIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,PROMEDIO_DE_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MINIMA_ALTURA_MENSUAL_DEL_NIVEL_DE_MIRA_MINIMO_DIARIO H_m ,MAXIMA_ALTURA_ANUAL_DEL_NIVEL_DE_MIRA_MAXIMO_MENSUAL H_m 
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/05/2020,0.77,1.02,0.69,0.59,1.25,0.69,1.02,13,0.57,8,0.64,1.25,0.63,0.56,0.62,0.65,0.61,0.57,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,31/05/2020,0.72,1.02,0.69,0.59,1.25,0.68,1.02,13,0.57,8,0.64,1.25,0.63,0.56,0.65,0.65,0.61,0.57,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/06/2020,0.69,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/06/2020,0.82,1,0.73,0.62,1.25,0.66,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/06/2020,1,1,0.73,0.62,1.25,0.79,1,3,0.6,29,0.67,1.25,0.63,0.56,0.71,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/06/2020,0.87,1,0.73,0.62,1.25,0.78,1,3,0.6,29,0.67,1.25,0.63,0.56,0.73,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/06/2020,0.73,1,0.73,0.62,1.25,0.72,1,3,0.6,29,0.67,1.25,0.63,0.56,0.7,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/06/2020,0.71,1,0.73,0.62,1.25,0.67,1,3,0.6,29,0.67,1.25,0.63,0.56,0.64,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/06/2020,0.69,1,0.73,0.62,1.25,0.66,1,3,0.6,29,0.67,1.25,0.63,0.56,0.65,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/06/2020,0.65,1,0.73,0.62,1.25,0.64,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/06/2020,0.75,1,0.73,0.62,1.25,0.63,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/06/2020,0.72,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/06/2020,0.71,1,0.73,0.62,1.25,0.66,1,3,0.6,29,0.67,1.25,0.63,0.56,0.64,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/06/2020,0.68,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/06/2020,0.65,1,0.73,0.62,1.25,0.64,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/06/2020,1,1,0.73,0.62,1.25,0.7,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/06/2020,0.77,1,0.73,0.62,1.25,0.72,1,3,0.6,29,0.67,1.25,0.63,0.56,0.7,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/06/2020,0.71,1,0.73,0.62,1.25,0.68,1,3,0.6,29,0.67,1.25,0.63,0.56,0.64,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/06/2020,0.66,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/06/2020,0.65,1,0.73,0.62,1.25,0.64,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/06/2020,0.65,1,0.73,0.62,1.25,0.64,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/06/2020,0.67,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/06/2020,0.67,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/06/2020,0.64,1,0.73,0.62,1.25,0.63,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/06/2020,0.86,1,0.73,0.62,1.25,0.71,1,3,0.6,29,0.67,1.25,0.63,0.56,0.62,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/06/2020,0.69,1,0.73,0.62,1.25,0.65,1,3,0.6,29,0.67,1.25,0.63,0.56,0.63,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/06/2020,0.64,1,0.73,0.62,1.25,0.63,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/06/2020,0.64,1,0.73,0.62,1.25,0.62,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/06/2020,0.73,1,0.73,0.62,1.25,0.64,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/06/2020,0.63,1,0.73,0.62,1.25,0.62,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/06/2020,0.62,1,0.73,0.62,1.25,0.61,1,3,0.6,29,0.67,1.25,0.63,0.56,0.6,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/06/2020,0.97,1,0.73,0.62,1.25,0.73,1,3,0.6,29,0.67,1.25,0.63,0.56,0.61,0.73,0.64,0.6,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/07/2020,0.64,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/07/2020,0.68,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/07/2020,0.63,0.78,0.66,0.63,1.25,0.62,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/07/2020,0.69,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/07/2020,0.69,0.78,0.66,0.63,1.25,0.65,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/07/2020,0.67,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/07/2020,0.69,0.78,0.66,0.63,1.25,0.66,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/07/2020,0.68,0.78,0.66,0.63,1.25,0.65,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/07/2020,0.67,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/07/2020,0.78,0.78,0.66,0.63,1.25,0.66,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/07/2020,0.72,0.78,0.66,0.63,1.25,0.66,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,13/07/2020,0.67,0.78,0.66,0.63,1.25,0.65,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,14/07/2020,0.67,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.6,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,15/07/2020,0.65,0.78,0.66,0.63,1.25,0.65,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,16/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.64,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,17/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,18/07/2020,0.64,0.78,0.66,0.63,1.25,0.61,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.58,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,19/07/2020,0.64,0.78,0.66,0.63,1.25,0.61,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.58,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,20/07/2020,0.64,0.78,0.66,0.63,1.25,0.62,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.58,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,21/07/2020,0.64,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,22/07/2020,0.64,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,23/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,24/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,25/07/2020,0.72,0.78,0.66,0.63,1.25,0.68,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.66,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,26/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,27/07/2020,0.65,0.78,0.66,0.63,1.25,0.64,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.63,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,28/07/2020,0.63,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,29/07/2020,0.64,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.62,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,30/07/2020,0.64,0.78,0.66,0.63,1.25,0.63,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.61,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,31/07/2020,0.63,0.78,0.66,0.63,1.25,0.62,0.78,11,0.58,18,0.64,1.25,0.63,0.56,0.58,0.66,0.62,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,1/08/2020,0.63,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.62,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,2/08/2020,0.64,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.6,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,3/08/2020,0.64,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.6,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,4/08/2020,0.66,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,5/08/2020,0.65,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,6/08/2020,0.62,0.82,0.65,0.61,1.25,0.62,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,7/08/2020,0.62,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,8/08/2020,0.62,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,9/08/2020,0.62,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.61,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,10/08/2020,0.62,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.6,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,11/08/2020,0.63,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.59,0.64,0.61,0.58,0.62
2622400401,CALI - BOCATOMA,1056592.88,873178.34,CALI,CVC,1.074.425,LIMNIGRAFICA,CALI,H' m' Nivel de Mira,NIVEL DE MIRA,LIMNIMETRO,12/08/2020,0.62,0.82,0.65,0.61,1.25,0.61,0.82,13,0.58,21,0.62,1.25,0.63,0.56,0.6,0.64,0.61,0.58,0.62
